station,year,month,day,time,is_row_bad,Level,Battery
15120,2011,3,27,1300,0,4.92,12.1
15120,2011,3,27,1400,0,4.92,12.1
15120,2011,3,27,1500,0,4.92,12.1
15120,2011,3,27,1600,0,4.91,12.1
15120,2011,3,27,1700,0,4.91,12.1
15120,2011,3,27,1800,0,4.92,12.1
15120,2011,3,27,1900,0,4.92,12.1
15120,2011,3,27,2000,0,4.92,12.1
15120,2011,3,27,2100,0,4.92,12.1
15120,2011,3,27,2200,0,4.92,12.1
15120,2011,3,27,2300,0,4.92,12.0
15120,2011,3,27,2400,0,4.92,12.1
15120,2011,3,28,100,0,4.92,12.1
15120,2011,3,28,200,0,4.92,12.0
15120,2011,3,28,300,0,4.92,12.1
15120,2011,3,28,400,0,4.92,12.1
15120,2011,3,28,500,0,4.91,12.1
15120,2011,3,28,600,0,4.92,12.0
15120,2011,3,28,700,0,4.92,12.0
15120,2011,3,28,800,0,4.92,12.0
15120,2011,3,28,900,0,4.92,12.0
15120,2011,3,28,1000,0,4.92,12.0
15120,2011,3,28,1100,0,4.91,12.0
15120,2011,3,28,1200,0,4.92,12.0
15120,2011,3,28,1300,0,4.91,12.1
15120,2011,3,28,1400,0,4.91,12.0
15120,2011,3,28,1500,0,4.92,12.1
15120,2011,3,28,1600,0,4.91,12.0
15120,2011,3,28,1700,0,4.92,12.1
15120,2011,3,28,1800,0,4.92,12.0
15120,2011,3,28,1900,0,4.92,12.1
15120,2011,3,28,2000,0,4.92,12.0
15120,2011,3,28,2100,0,4.92,12.1
15120,2011,3,28,2200,0,4.92,12.0
15120,2011,3,28,2300,0,4.92,12.0
15120,2011,3,28,2400,0,4.92,12.1
15120,2011,3,29,100,0,4.92,12.1
15120,2011,3,29,200,0,4.92,12.0
15120,2011,3,29,300,0,4.91,12.0
15120,2011,3,29,400,0,4.91,12.0
15120,2011,3,29,500,0,4.91,12.0
15120,2011,3,29,600,0,4.91,12.0
15120,2011,3,29,700,0,4.91,12.0
15120,2011,3,29,800,0,4.91,12.0
15120,2011,3,29,900,0,4.91,12.0
15120,2011,3,29,1000,0,4.91,12.0
15120,2011,3,29,1100,0,4.91,12.0
15120,2011,3,29,1200,0,4.91,12.0
15120,2011,3,29,1300,0,4.91,12.0
15120,2011,3,29,1400,0,4.91,12.0
15120,2011,3,29,1500,0,4.91,12.0
15120,2011,3,29,1600,0,4.91,12.0
15120,2011,3,29,1700,0,4.91,12.0
15120,2011,3,29,1800,0,4.91,12.0
15120,2011,3,29,1900,0,4.91,12.0
15120,2011,3,29,2000,0,4.91,12.0
15120,2011,3,29,2100,0,4.91,12.0
15120,2011,3,29,2200,0,4.91,12.0
15120,2011,3,29,2300,0,4.91,12.0
15120,2011,3,29,2400,0,4.91,12.0
15120,2011,3,30,100,0,4.92,12.0
15120,2011,3,30,200,0,4.92,12.0
15120,2011,3,30,300,0,4.92,12.0
15120,2011,3,30,400,0,4.92,12.0
15120,2011,3,30,500,0,4.92,12.0
15120,2011,3,30,600,0,4.92,12.0
15120,2011,3,30,700,0,4.92,12.0
15120,2011,3,30,800,0,4.92,12.0
15120,2011,3,30,900,0,4.92,12.0
15120,2011,3,30,1000,0,4.92,12.0
15120,2011,3,30,1100,0,4.92,12.0
15120,2011,3,30,1200,0,4.98,12.0
15120,2011,3,30,1300,0,5.02,12.0
15120,2011,3,30,1400,0,5.02,12.0
15120,2011,3,30,1500,0,5.0,12.0
15120,2011,3,30,1600,0,5.01,12.0
15120,2011,3,30,1700,0,5.0,12.0
15120,2011,3,30,1800,0,4.99,12.0
15120,2011,3,30,1900,0,4.99,12.0
15120,2011,3,30,2000,0,4.98,12.0
15120,2011,3,30,2100,0,4.98,12.0
15120,2011,3,30,2200,0,4.98,12.0
15120,2011,3,30,2300,0,4.98,12.0
15120,2011,3,30,2400,0,4.97,12.0
15120,2011,3,31,100,0,4.97,12.0
15120,2011,3,31,200,0,4.97,12.0
15120,2011,3,31,300,0,4.96,12.0
15120,2011,3,31,400,0,4.96,12.0
15120,2011,3,31,500,0,4.95,12.0
15120,2011,3,31,600,0,4.95,12.0
15120,2011,3,31,700,0,4.95,12.0
15120,2011,3,31,800,0,4.94,12.0
15120,2011,3,31,900,0,4.94,12.0
15120,2011,3,31,1000,0,4.94,12.0
15120,2011,3,31,1100,0,4.93,12.0
15120,2011,3,31,1200,0,4.93,12.0
15120,2011,3,31,1300,0,4.93,12.0
15120,2011,3,31,1400,0,4.93,12.0
15120,2011,3,31,1500,0,4.92,12.0
15120,2011,3,31,1600,0,4.92,12.0
15120,2011,3,31,1700,0,4.92,12.0
15120,2011,3,31,1800,0,4.92,12.0
15120,2011,3,31,1900,0,4.92,12.0
15120,2011,3,31,2000,0,4.92,12.0
15120,2011,3,31,2100,0,4.91,12.0
15120,2011,3,31,2200,0,4.91,12.0
15120,2011,3,31,2300,0,4.91,12.0
15120,2011,3,31,2400,0,4.91,12.0
15120,2011,4,1,100,0,4.91,12.0
15120,2011,4,1,200,0,4.91,12.0
15120,2011,4,1,300,0,4.91,12.0
15120,2011,4,1,400,0,4.91,12.0
15120,2011,4,1,500,0,4.91,12.0
15120,2011,4,1,600,0,4.91,12.0
15120,2011,4,1,700,0,4.91,12.0
15120,2011,4,1,800,0,4.91,12.0
15120,2011,4,1,900,0,4.91,12.0
15120,2011,4,1,1000,0,4.91,12.0
15120,2011,4,1,1100,0,4.91,12.0
15120,2011,4,1,1200,0,4.91,12.0
15120,2011,4,1,1300,0,4.91,12.0
15120,2011,4,1,1400,0,4.91,12.0
15120,2011,4,1,1500,0,4.92,12.0
15120,2011,4,1,1600,0,4.92,12.0
15120,2011,4,1,1700,0,4.92,12.0
15120,2011,4,1,1800,0,4.92,12.0
15120,2011,4,1,1900,0,4.92,12.0
15120,2011,4,1,2000,0,4.92,12.0
15120,2011,4,1,2100,0,4.92,12.0
15120,2011,4,1,2200,0,4.92,12.0
15120,2011,4,1,2300,0,4.93,12.0
15120,2011,4,1,2400,0,4.94,12.0
15120,2011,4,2,100,0,4.95,12.0
15120,2011,4,2,200,0,4.96,12.0
15120,2011,4,2,300,0,4.97,12.0
15120,2011,4,2,400,0,4.98,12.0
15120,2011,4,2,500,0,4.98,12.0
15120,2011,4,2,600,0,4.99,12.0
15120,2011,4,2,700,0,5.0,12.0
15120,2011,4,2,800,0,5.0,12.0
15120,2011,4,2,900,0,5.01,12.0
15120,2011,4,2,1000,0,5.01,12.0
15120,2011,4,2,1100,0,5.02,12.0
15120,2011,4,2,1200,0,5.02,12.0
15120,2011,4,2,1300,0,5.02,12.0
15120,2011,4,2,1400,0,5.03,12.0
15120,2011,4,2,1500,0,5.03,12.0
15120,2011,4,2,1600,0,5.02,12.0
15120,2011,4,2,1700,0,5.02,12.0
15120,2011,4,2,1800,0,5.02,12.0
15120,2011,4,2,1900,0,5.02,12.0
15120,2011,4,2,2000,0,5.02,12.0
15120,2011,4,2,2100,0,5.03,12.0
15120,2011,4,2,2200,0,5.03,12.0
15120,2011,4,2,2300,0,5.03,12.0
15120,2011,4,2,2400,0,5.04,12.0
15120,2011,4,3,100,0,5.04,12.0
15120,2011,4,3,200,0,5.04,12.0
15120,2011,4,3,300,0,5.04,12.0
15120,2011,4,3,400,0,5.04,12.0
15120,2011,4,3,500,0,5.04,12.0
15120,2011,4,3,600,0,5.04,11.9
15120,2011,4,3,700,0,5.04,12.0
15120,2011,4,3,800,0,5.05,12.0
15120,2011,4,3,900,0,5.05,12.0
15120,2011,4,3,1000,0,5.05,12.9
15120,2011,4,3,1100,0,5.04,13.0
15120,2011,4,3,1200,0,5.03,13.0
15120,2011,4,3,1300,0,5.03,13.0
15120,2011,4,3,1400,0,5.03,13.0
15120,2011,4,3,1500,0,5.03,13.0
15120,2011,4,3,1600,0,5.04,13.0
15120,2011,4,3,1700,0,5.04,13.0
15120,2011,4,3,1800,0,5.04,13.0
15120,2011,4,3,1900,0,5.05,13.0
15120,2011,4,3,2000,0,5.05,13.0
15120,2011,4,3,2100,0,5.05,13.0
15120,2011,4,3,2200,0,5.05,13.0
15120,2011,4,3,2300,0,5.05,13.0
15120,2011,4,3,2400,0,5.05,13.0
15120,2011,4,4,100,0,5.05,13.0
15120,2011,4,4,200,0,5.05,12.9
15120,2011,4,4,300,0,5.05,13.0
15120,2011,4,4,400,0,5.05,13.0
15120,2011,4,4,500,0,5.06,12.9
15120,2011,4,4,600,0,5.06,12.9
15120,2011,4,4,700,0,5.06,12.9
15120,2011,4,4,800,0,5.07,12.9
15120,2011,4,4,900,0,5.07,12.9
15120,2011,4,4,1000,0,5.07,12.9
15120,2011,4,4,1100,0,5.08,12.9
15120,2011,4,4,1200,0,5.08,12.9
15120,2011,4,4,1300,0,5.1,12.9
15120,2011,4,4,1400,0,5.09,12.9
15120,2011,4,4,1500,0,5.08,12.9
15120,2011,4,4,1600,0,5.07,12.9
15120,2011,4,4,1700,0,5.06,12.9
15120,2011,4,4,1800,0,5.05,12.9
15120,2011,4,4,1900,0,5.05,12.9
15120,2011,4,4,2000,0,5.04,12.9
15120,2011,4,4,2100,0,5.03,12.9
15120,2011,4,4,2200,0,5.02,12.9
15120,2011,4,4,2300,0,5.01,12.9
15120,2011,4,4,2400,0,5.0,12.9
15120,2011,4,5,100,0,4.99,12.9
15120,2011,4,5,200,0,4.98,12.9
15120,2011,4,5,300,0,4.98,12.9
15120,2011,4,5,400,0,4.97,12.9
15120,2011,4,5,500,0,4.98,12.9
15120,2011,4,5,600,0,4.97,12.9
15120,2011,4,5,700,0,5.0,12.9
15120,2011,4,5,800,0,5.02,12.9
15120,2011,4,5,900,0,5.02,12.9
15120,2011,4,5,1000,0,5.02,12.9
15120,2011,4,5,1100,0,5.01,12.9
15120,2011,4,5,1200,0,5.01,12.9
15120,2011,4,5,1300,0,5.01,12.9
15120,2011,4,5,1400,0,5.01,12.9
15120,2011,4,5,1500,0,5.01,12.9
15120,2011,4,5,1600,0,5.0,12.9
15120,2011,4,5,1700,0,5.0,12.9
15120,2011,4,5,1800,0,4.99,12.9
15120,2011,4,5,1900,0,4.99,12.9
15120,2011,4,5,2000,0,4.98,12.9
15120,2011,4,5,2100,0,4.97,12.9
15120,2011,4,5,2200,0,4.97,12.9
15120,2011,4,5,2300,0,4.97,12.9
15120,2011,4,5,2400,0,4.97,12.9
15120,2011,4,6,100,0,4.97,12.9
15120,2011,4,6,200,0,4.97,12.9
15120,2011,4,6,300,0,4.97,12.9
15120,2011,4,6,400,0,4.98,12.9
15120,2011,4,6,500,0,4.98,12.9
15120,2011,4,6,600,0,4.98,12.8
15120,2011,4,6,700,0,4.98,12.9
15120,2011,4,6,800,0,4.98,12.9
15120,2011,4,6,900,0,4.98,12.9
15120,2011,4,6,1000,0,4.98,12.9
15120,2011,4,6,1100,0,4.98,12.9
15120,2011,4,6,1200,0,4.99,12.8
15120,2011,4,6,1300,0,5.03,12.9
15120,2011,4,6,1400,0,5.04,12.9
15120,2011,4,6,1500,0,5.03,12.9
15120,2011,4,6,1600,0,5.02,12.9
15120,2011,4,6,1700,0,5.01,12.9
15120,2011,4,6,1800,0,5.0,12.9
15120,2011,4,6,1900,0,4.99,12.9
15120,2011,4,6,2000,0,4.98,12.9
15120,2011,4,6,2100,0,4.98,12.9
15120,2011,4,6,2200,0,5.02,12.8
15120,2011,4,6,2300,0,5.05,12.8
15120,2011,4,6,2400,0,5.06,12.9
15120,2011,4,7,100,0,5.08,12.9
15120,2011,4,7,200,0,5.09,12.8
15120,2011,4,7,300,0,5.1,12.9
15120,2011,4,7,400,0,5.11,12.9
15120,2011,4,7,500,0,5.12,12.8
15120,2011,4,7,600,0,5.12,12.8
15120,2011,4,7,700,0,5.11,12.8
15120,2011,4,7,800,0,5.11,12.8
15120,2011,4,7,900,0,5.11,12.8
15120,2011,4,7,1000,0,5.11,12.8
15120,2011,4,7,1100,0,5.11,12.8
15120,2011,4,7,1200,0,5.11,12.8
15120,2011,4,7,1300,0,5.11,12.8
15120,2011,4,7,1400,0,5.1,12.8
15120,2011,4,7,1500,0,5.1,12.8
15120,2011,4,7,1600,0,5.1,12.8
15120,2011,4,7,1700,0,5.09,12.8
15120,2011,4,7,1800,0,5.09,12.8
15120,2011,4,7,1900,0,5.08,12.8
15120,2011,4,7,2000,0,5.08,12.8
15120,2011,4,7,2100,0,5.07,12.8
15120,2011,4,7,2200,0,5.07,12.8
15120,2011,4,7,2300,0,5.07,12.8
15120,2011,4,7,2400,0,5.07,12.8
15120,2011,4,8,100,0,5.06,12.8
15120,2011,4,8,200,0,5.06,12.8
15120,2011,4,8,300,0,5.06,12.8
15120,2011,4,8,400,0,5.06,12.8
15120,2011,4,8,500,0,5.06,12.8
15120,2011,4,8,600,0,5.07,12.8
15120,2011,4,8,700,0,5.07,12.8
15120,2011,4,8,800,0,5.07,12.8
15120,2011,4,8,900,0,5.07,12.8
15120,2011,4,8,1000,0,5.07,12.8
15120,2011,4,8,1100,0,5.07,12.8
15120,2011,4,8,1200,0,5.07,12.8
15120,2011,4,8,1300,0,5.07,12.8
15120,2011,4,8,1400,0,5.07,12.8
15120,2011,4,8,1500,0,5.07,12.8
15120,2011,4,8,1600,0,5.07,12.8
15120,2011,4,8,1700,0,5.07,12.8
15120,2011,4,8,1800,0,5.07,12.8
15120,2011,4,8,1900,0,5.06,12.8
15120,2011,4,8,2000,0,5.06,12.8
15120,2011,4,8,2100,0,5.05,12.8
15120,2011,4,8,2200,0,5.05,12.8
15120,2011,4,8,2300,0,5.05,12.8
15120,2011,4,8,2400,0,5.05,12.8
15120,2011,4,9,100,0,5.04,12.8
15120,2011,4,9,200,0,5.04,12.8
15120,2011,4,9,300,0,5.03,12.8
15120,2011,4,9,400,0,5.03,12.8
15120,2011,4,9,500,0,5.02,12.8
15120,2011,4,9,600,0,5.02,12.8
15120,2011,4,9,700,0,5.02,12.8
15120,2011,4,9,800,0,5.03,12.8
15120,2011,4,9,900,0,5.03,12.8
15120,2011,4,9,1000,0,5.03,12.8
15120,2011,4,9,1100,0,5.03,12.8
15120,2011,4,9,1200,0,5.03,12.8
15120,2011,4,9,1300,0,5.03,12.8
15120,2011,4,9,1400,0,5.03,12.8
15120,2011,4,9,1500,0,5.02,12.8
15120,2011,4,9,1600,0,5.02,12.8
15120,2011,4,9,1700,0,5.02,12.8
15120,2011,4,9,1800,0,5.02,12.8
15120,2011,4,9,1900,0,5.02,12.8
15120,2011,4,9,2000,0,5.01,12.8
15120,2011,4,9,2100,0,5.01,12.8
15120,2011,4,9,2200,0,5.01,12.7
15120,2011,4,9,2300,0,5.01,12.8
15120,2011,4,9,2400,0,5.01,12.8
15120,2011,4,10,100,0,5.01,12.8
15120,2011,4,10,200,0,5.01,12.8
15120,2011,4,10,300,0,5.01,12.8
15120,2011,4,10,400,0,5.01,12.8
15120,2011,4,10,500,0,5.01,12.8
15120,2011,4,10,600,0,5.01,12.8
15120,2011,4,10,700,0,5.01,12.8
15120,2011,4,10,800,0,5.02,12.8
15120,2011,4,10,900,0,5.02,12.8
15120,2011,4,10,1000,0,5.02,12.8
15120,2011,4,10,1100,0,5.02,12.8
15120,2011,4,10,1200,0,5.02,12.8
15120,2011,4,10,1300,0,5.02,12.8
15120,2011,4,10,1400,0,5.02,12.8
15120,2011,4,10,1500,0,5.02,12.8
15120,2011,4,10,1600,0,5.02,12.8
15120,2011,4,10,1700,0,5.02,12.8
15120,2011,4,10,1800,0,5.02,12.8
15120,2011,4,10,1900,0,5.02,12.8
15120,2011,4,10,2000,0,5.02,12.8
15120,2011,4,10,2100,0,5.02,12.8
15120,2011,4,10,2200,0,5.02,12.8
15120,2011,4,10,2300,0,5.02,12.8
15120,2011,4,10,2400,0,5.02,12.8
15120,2011,4,11,100,0,5.01,12.8
15120,2011,4,11,200,0,5.01,12.8
15120,2011,4,11,300,0,5.01,12.8
15120,2011,4,11,400,0,5.01,12.8
15120,2011,4,11,500,0,5.01,12.8
15120,2011,4,11,600,0,5.02,12.7
15120,2011,4,11,700,0,5.02,12.8
15120,2011,4,11,800,0,5.02,12.7
15120,2011,4,11,900,0,5.02,12.7
15120,2011,4,11,1000,0,5.03,12.7
15120,2011,4,11,1100,0,5.03,12.7
15120,2011,4,11,1200,0,5.03,12.8
15120,2011,4,11,1300,0,5.03,12.8
15120,2011,4,11,1400,0,5.03,12.7
15120,2011,4,11,1500,0,5.03,12.7
15120,2011,4,11,1600,0,5.03,12.8
15120,2011,4,11,1700,0,5.03,12.8
15120,2011,4,11,1800,0,5.03,12.7
15120,2011,4,11,1900,0,5.02,12.8
15120,2011,4,11,2000,0,5.02,12.8
15120,2011,4,11,2100,0,5.02,12.8
15120,2011,4,11,2200,0,5.02,12.7
15120,2011,4,11,2300,0,5.02,12.8
15120,2011,4,11,2400,0,5.01,12.8
15120,2011,4,12,100,0,5.01,12.7
15120,2011,4,12,200,0,5.01,12.7
15120,2011,4,12,300,0,5.01,12.7
15120,2011,4,12,400,0,5.01,12.7
15120,2011,4,12,500,0,5.01,12.7
15120,2011,4,12,600,0,5.01,12.7
15120,2011,4,12,700,0,5.01,12.7
15120,2011,4,12,800,0,5.01,12.7
15120,2011,4,12,900,0,5.02,12.7
15120,2011,4,12,1000,0,5.02,12.7
15120,2011,4,12,1100,0,5.02,12.7
15120,2011,4,12,1200,0,5.02,12.7
15120,2011,4,12,1300,0,5.02,12.7
15120,2011,4,12,1400,0,5.02,12.7
15120,2011,4,12,1500,0,5.02,12.7
15120,2011,4,12,1600,0,5.02,12.7
15120,2011,4,12,1700,0,5.02,12.7
15120,2011,4,12,1800,0,5.02,12.7
15120,2011,4,12,1900,0,5.02,12.7
15120,2011,4,12,2000,0,5.02,12.7
15120,2011,4,12,2100,0,5.02,12.7
15120,2011,4,12,2200,0,5.02,12.7
15120,2011,4,12,2300,0,5.02,12.7
15120,2011,4,12,2400,0,5.01,12.7
15120,2011,4,13,100,0,5.01,12.7
15120,2011,4,13,200,0,5.01,12.7
15120,2011,4,13,300,0,5.01,12.7
15120,2011,4,13,400,0,5.01,12.7
15120,2011,4,13,500,0,5.02,12.7
15120,2011,4,13,600,0,5.02,12.7
15120,2011,4,13,700,0,5.02,12.7
15120,2011,4,13,800,0,5.02,12.7
15120,2011,4,13,900,0,5.02,12.7
15120,2011,4,13,1000,0,5.02,12.7
15120,2011,4,13,1100,0,5.02,12.7
15120,2011,4,13,1200,0,5.02,12.7
15120,2011,4,13,1300,0,5.02,12.7
15120,2011,4,13,1400,0,5.02,12.7
15120,2011,4,13,1500,0,5.02,12.7
15120,2011,4,13,1600,0,5.02,12.7
15120,2011,4,13,1700,0,5.02,12.7
15120,2011,4,13,1800,0,5.02,12.7
15120,2011,4,13,1900,0,5.02,12.7
15120,2011,4,13,2000,0,5.02,12.7
15120,2011,4,13,2100,0,5.01,12.7
15120,2011,4,13,2200,0,5.01,12.7
15120,2011,4,13,2300,0,5.01,12.7
15120,2011,4,13,2400,0,5.01,12.7
15120,2011,4,14,100,0,5.01,12.7
15120,2011,4,14,200,0,5.01,12.7
15120,2011,4,14,300,0,5.01,12.7
15120,2011,4,14,400,0,5.01,12.7
15120,2011,4,14,500,0,5.01,12.7
15120,2011,4,14,600,0,5.01,12.6
15120,2011,4,14,700,0,5.01,12.6
15120,2011,4,14,800,0,5.01,12.7
15120,2011,4,14,900,0,5.01,12.7
15120,2011,4,14,1000,0,5.01,12.7
15120,2011,4,14,1100,0,5.01,12.7
15120,2011,4,14,1200,0,5.01,12.7
15120,2011,4,14,1300,0,5.01,12.7
15120,2011,4,14,1400,0,5.01,12.7
15120,2011,4,14,1500,0,5.01,12.7
15120,2011,4,14,1600,0,5.01,12.7
15120,2011,4,14,1700,0,5.01,12.7
15120,2011,4,14,1800,0,5.01,12.7
15120,2011,4,14,1900,0,5.01,12.7
15120,2011,4,14,2000,0,5.01,12.7
15120,2011,4,14,2100,0,5.0,12.7
15120,2011,4,14,2200,0,5.0,12.7
15120,2011,4,14,2300,0,5.0,12.7
15120,2011,4,14,2400,0,5.0,12.7
15120,2011,4,15,100,0,5.0,12.7
15120,2011,4,15,200,0,4.99,12.7
15120,2011,4,15,300,0,4.99,12.7
15120,2011,4,15,400,0,4.99,12.7
15120,2011,4,15,500,0,4.99,12.7
15120,2011,4,15,600,0,4.99,12.6
15120,2011,4,15,700,0,4.99,12.7
15120,2011,4,15,800,0,4.99,12.7
15120,2011,4,15,900,0,5.0,12.7
15120,2011,4,15,1000,0,5.0,12.6
15120,2011,4,15,1100,0,5.0,12.7
15120,2011,4,15,1200,0,5.0,12.7
15120,2011,4,15,1300,0,5.0,12.7
15120,2011,4,15,1400,0,5.0,12.7
15120,2011,4,15,1500,0,5.0,12.7
15120,2011,4,15,1600,0,5.0,12.7
15120,2011,4,15,1700,0,5.0,12.7
15120,2011,4,15,1800,0,5.0,12.7
15120,2011,4,15,1900,0,5.0,12.7
15120,2011,4,15,2000,0,5.0,12.7
15120,2011,4,15,2100,0,5.0,12.7
15120,2011,4,15,2200,0,5.0,12.7
15120,2011,4,15,2300,0,5.0,12.7
15120,2011,4,15,2400,0,5.0,12.7
15120,2011,4,16,100,0,5.0,12.7
15120,2011,4,16,200,0,5.0,12.7
15120,2011,4,16,300,0,5.0,12.7
15120,2011,4,16,400,0,4.99,12.7
15120,2011,4,16,500,0,4.99,12.6
15120,2011,4,16,600,0,4.99,12.7
15120,2011,4,16,700,0,4.99,12.7
15120,2011,4,16,800,0,4.99,12.7
15120,2011,4,16,900,0,5.0,12.7
15120,2011,4,16,1000,0,5.0,12.6
15120,2011,4,16,1100,0,5.0,12.7
15120,2011,4,16,1200,0,5.0,12.7
15120,2011,4,16,1300,0,5.01,12.7
15120,2011,4,16,1400,0,5.01,12.7
15120,2011,4,16,1500,0,5.01,12.7
15120,2011,4,16,1600,0,5.01,12.7
15120,2011,4,16,1700,0,5.01,12.7
15120,2011,4,16,1800,0,5.01,12.7
15120,2011,4,16,1900,0,5.01,12.7
15120,2011,4,16,2000,0,5.01,12.7
15120,2011,4,16,2100,0,5.01,12.7
15120,2011,4,16,2200,0,5.01,12.7
15120,2011,4,16,2300,0,5.01,12.7
15120,2011,4,16,2400,0,5.01,12.7
15120,2011,4,17,100,0,5.01,12.7
15120,2011,4,17,200,0,5.02,12.7
15120,2011,4,17,300,0,5.01,12.7
15120,2011,4,17,400,0,5.02,12.7
15120,2011,4,17,500,0,5.02,12.7
15120,2011,4,17,600,0,5.02,12.6
15120,2011,4,17,700,0,5.02,12.7
15120,2011,4,17,800,0,5.02,12.7
15120,2011,4,17,900,0,5.02,12.5
15120,2011,4,17,1000,0,5.02,12.7
15120,2011,4,17,1100,0,5.03,12.7
15120,2011,4,17,1200,0,5.03,12.7
15120,2011,4,17,1300,0,5.03,12.7
15120,2011,4,17,1400,0,5.03,12.7
15120,2011,4,17,1500,0,5.03,12.7
15120,2011,4,17,1600,0,5.03,12.7
15120,2011,4,17,1700,0,5.03,12.7
15120,2011,4,17,1800,0,5.03,12.7
15120,2011,4,17,1900,0,5.03,12.7
15120,2011,4,17,2000,0,5.04,12.7
15120,2011,4,17,2100,0,5.03,12.7
15120,2011,4,17,2200,0,5.03,12.7
15120,2011,4,17,2300,0,5.03,12.7
15120,2011,4,17,2400,0,5.03,12.7
15120,2011,4,18,100,0,5.03,12.7
15120,2011,4,18,200,0,5.03,12.7
15120,2011,4,18,300,0,5.02,12.7
15120,2011,4,18,400,0,5.02,12.7
15120,2011,4,18,500,0,5.02,12.7
15120,2011,4,18,600,0,5.02,12.6
15120,2011,4,18,700,0,5.03,12.6
15120,2011,4,18,800,0,5.04,12.6
15120,2011,4,18,900,0,5.04,12.6
15120,2011,4,18,1000,0,5.04,12.6
15120,2011,4,18,1100,0,5.04,12.7
15120,2011,4,18,1200,0,5.04,12.7
15120,2011,4,18,1300,0,5.03,12.7
15120,2011,4,18,1400,0,5.03,12.7
15120,2011,4,18,1500,0,5.03,12.7
15120,2011,4,18,1600,0,5.03,12.7
15120,2011,4,18,1700,0,5.03,12.7
15120,2011,4,18,1800,0,5.03,12.7
15120,2011,4,18,1900,0,5.03,12.7
15120,2011,4,18,2000,0,5.03,12.7
15120,2011,4,18,2100,0,5.03,12.7
15120,2011,4,18,2200,0,5.03,12.7
15120,2011,4,18,2300,0,5.03,12.7
15120,2011,4,18,2400,0,5.02,12.7
15120,2011,4,19,100,0,5.02,12.7
15120,2011,4,19,200,0,5.02,12.7
15120,2011,4,19,300,0,5.02,12.7
15120,2011,4,19,400,0,5.02,12.7
15120,2011,4,19,500,0,5.02,12.6
15120,2011,4,19,600,0,5.02,12.6
15120,2011,4,19,700,0,5.02,12.6
15120,2011,4,19,800,0,5.02,12.6
15120,2011,4,19,900,0,5.02,12.6
15120,2011,4,19,1000,0,5.03,12.6
15120,2011,4,19,1100,0,5.03,12.6
15120,2011,4,19,1200,0,5.03,12.6
15120,2011,4,19,1300,0,5.03,12.6
15120,2011,4,19,1400,0,5.03,12.6
15120,2011,4,19,1500,0,5.03,12.6
15120,2011,4,19,1600,0,5.03,12.6
15120,2011,4,19,1700,0,5.03,12.6
15120,2011,4,19,1800,0,5.03,12.6
15120,2011,4,19,1900,0,5.03,12.6
15120,2011,4,19,2000,0,5.03,12.6
15120,2011,4,19,2100,0,5.03,12.6
15120,2011,4,19,2200,0,5.02,12.6
15120,2011,4,19,2300,0,5.02,12.6
15120,2011,4,19,2400,0,5.02,12.6
15120,2011,4,20,100,0,5.02,12.6
15120,2011,4,20,200,0,5.02,12.6
15120,2011,4,20,300,0,5.02,12.6
15120,2011,4,20,400,0,5.01,12.6
15120,2011,4,20,500,0,5.01,12.6
15120,2011,4,20,600,0,5.01,12.6
15120,2011,4,20,700,0,5.01,12.6
15120,2011,4,20,800,0,5.01,12.6
15120,2011,4,20,900,0,5.02,12.6
15120,2011,4,20,1000,0,5.02,12.6
15120,2011,4,20,1100,0,5.02,12.6
15120,2011,4,20,1200,0,5.02,12.6
15120,2011,4,20,1300,0,5.03,12.6
15120,2011,4,20,1400,0,5.03,12.6
15120,2011,4,20,1500,0,5.03,12.6
15120,2011,4,20,1600,0,5.03,12.6
15120,2011,4,20,1700,0,5.03,12.6
15120,2011,4,20,1800,0,5.03,12.6
15120,2011,4,20,1900,0,5.03,12.6
15120,2011,4,20,2000,0,5.03,12.6
15120,2011,4,20,2100,0,5.03,12.6
15120,2011,4,20,2200,0,5.03,12.6
15120,2011,4,20,2300,0,5.03,12.6
15120,2011,4,20,2400,0,5.03,12.6
15120,2011,4,21,100,0,5.03,12.6
15120,2011,4,21,200,0,5.02,12.6
15120,2011,4,21,300,0,5.02,12.6
15120,2011,4,21,400,0,5.02,12.6
15120,2011,4,21,500,0,5.02,12.6
15120,2011,4,21,600,0,5.02,12.6
15120,2011,4,21,700,0,5.02,12.6
15120,2011,4,21,800,0,5.02,12.6
15120,2011,4,21,900,0,5.02,12.6
15120,2011,4,21,1000,0,5.03,12.6
15120,2011,4,21,1100,0,5.03,12.6
15120,2011,4,21,1200,0,5.03,12.6
15120,2011,4,21,1300,0,5.03,12.6
15120,2011,4,21,1400,0,5.03,12.6
15120,2011,4,21,1500,0,5.03,12.6
15120,2011,4,21,1600,0,5.03,12.6
15120,2011,4,21,1700,0,5.03,12.6
15120,2011,4,21,1800,0,5.03,12.6
15120,2011,4,21,1900,0,5.03,12.6
15120,2011,4,21,2000,0,5.03,12.6
15120,2011,4,21,2100,0,5.03,12.6
15120,2011,4,21,2200,0,5.03,12.6
15120,2011,4,21,2300,0,5.03,12.6
15120,2011,4,21,2400,0,5.03,12.6
15120,2011,4,22,100,0,5.02,12.6
15120,2011,4,22,200,0,5.02,12.6
15120,2011,4,22,300,0,5.02,12.6
15120,2011,4,22,400,0,5.02,12.6
15120,2011,4,22,500,0,5.02,12.6
